date,temp_london_00h,temp_london_06h,temp_london_12h,temp_london_18h,temp_bristol_00h,temp_bristol_06h,temp_bristol_12h,temp_bristol_18h,temp_leeds_00h,temp_leeds_06h,temp_leeds_12h,temp_leeds_18h,sunshine_london,sunshine_bristol,sunshine_leeds,total_demand,day_of_week,weekend,holiday,stringency,avg_gas_index
2021-02-05,7.159744383,7.619744767,8.884745,5.771411267,5.506771617,5.776771633,8.161771583,5.771411267,4.535161833,4.210161833,7.841828433,6.1718284,19.148937,111.702126,0,30231.16667,Fri,0,0,87.96,45.94
2021-02-06,4.561411117,4.679744567,7.731411467,4.384744567,3.303438283,1.991771717,7.191771567,4.384744567,4.086828633,3.820161933,3.4868286,2.096828583,0.6382978,27.415073,0,27886.70833,Sat,1,0,87.96,45.94
2021-02-07,1.19474472,0.058078075,0.653078065,-0.768588577,1.461771707,1.276771688,3.355104983,-0.768588577,1.450161893,0.875161905,1.661828533,-0.129838115,0,94.8404212,137.5726944,27851.75,Sun,1,0,87.96,45.94
2021-02-08,-0.840255248,-0.465255252,-1.161921917,-2.211921967,-1.36322826,-0.799894945,0.808438367,-2.211921967,-0.153171435,0.541828542,1.53682851,-0.27817147,2.4111702,442.694322,0,32691.20833,Mon,0,0,87.96,45.94
2021-02-09,-1.906921917,-0.473588575,0.628078083,-0.301921928,-3.356561667,-2.003228333,1.028438388,-0.301921928,-0.853171447,-0.70150481,0.501828558,-2.054838067,30.85762501,239.686523,148.672345,33595.58333,Tue,0,0,87.96,45.94
2021-02-10,-1.205255258,-1.120255315,0.633078078,-1.505255267,-2.503228383,-1.291561663,1.73343835,-1.505255267,-2.0948381,-1.371504727,0.305161883,-1.414838097,237.5703975,409.410992,95.106386,33694.875,Wed,0,0,87.96,45.94
2021-02-11,-2.005255317,-1.155255249,-0.213588588,-1.163588567,-3.42989505,-1.923228348,0.850105017,-1.163588567,-1.871504783,-1.339838042,1.066828533,-2.086504783,403.0957356,88.501775,517.8964512,33990.5,Thu,0,0,87.96,45.94
2021-02-12,-1.178588583,-0.488588601,-0.491921935,-1.791921867,-0.809894983,-0.63156163,2.076771584,-1.791921867,-2.469838033,-1.639838085,0.023495212,-2.383171467,329.8198675,328.0126768,346.3099254,32852.41667,Fri,0,0,87.96,45.94
2021-02-13,-2.7202553,-3.153588717,0.759744752,0.841411427,-2.614895,-0.95656163,1.241771667,0.841411427,-3.168171417,-2.906504783,0.366828538,-0.408171453,0,0,34.384931,30293.16667,Sat,1,0,87.96,45.94
2021-02-14,0.716411405,1.346411372,4.91474465,4.916411183,2.308438333,3.966771617,5.991771667,4.916411183,0.028495214,0.970161899,3.46682855,4.446828467,0,0.6382978,0,29346.79167,Sun,1,0,87.96,45.94
2021-02-15,6.666411267,7.7680782,11.341412,9.1130785,8.98843825,9.44343825,11.93177167,9.1130785,4.47516165,5.540161933,11.26516158,7.418495017,116.21986,322.772634,510.71542,30626.70833,Mon,0,0,87.96,45.94
2021-02-16,9.006411167,8.636411917,10.98641183,8.40141175,9.895105,9.71343825,10.545105,8.40141175,7.848495117,9.583495,10.96849517,7.22016155,0.6382978,123.191488,139.8851096,29497.22917,Tue,0,0,87.96,45.94
2021-02-17,7.484744683,8.5847448,10.5030785,9.439745083,7.960104917,9.445105,10.90843817,9.439745083,4.678494983,7.661828517,10.60516192,8.650161883,0,0,199.148939,28995.35417,Wed,0,0,87.96,45.94
2021-02-18,7.586411467,8.30974485,8.746411533,5.316411383,8.448438333,7.666771667,8.193438333,5.316411383,8.531828417,7.853495283,8.066828517,5.650161583,241.5645328,357.842546,352.418434,27834.66667,Thu,0,0,87.96,45.94
2021-02-19,3.969744667,6.128078033,10.64141167,10.03974508,4.7517716,7.208438333,10.17510492,10.03974508,3.255161933,4.551828417,9.7451615,8.991828667,11.288829,0,21.837236,28094.47917,Fri,0,0,87.96,45.94
2021-02-20,9.8630785,10.10974533,14.04807867,12.15807842,9.825104917,10.25177158,11.91343833,12.15807842,8.941828167,9.238494833,13.57182825,10.918495,396.7641805,0,74.853932,24244.97917,Sat,1,0,87.96,45.94
2021-02-21,10.12641192,10.8080785,13.506412,11.38474517,9.038438333,9.581771667,11.965105,11.38474517,8.351828467,7.94349495,11.81349517,10.02516183,293.8010678,0,30.309042,26082.5,Sun,1,0,87.96,45.94
2021-02-22,9.596411333,9.9830785,11.06641175,9.973078667,8.608438333,7.4351049,11.01677158,9.973078667,8.4834951,7.546828417,10.403495,6.083494967,152.6766002,272.177746,177.76525,29187.85417,Mon,0,0,86.11,45.94
2021-02-23,6.523077817,7.371411433,12.26141167,11.57974508,5.138438333,8.490105,12.53510492,11.57974508,3.77016185,6.658495283,13.21349517,10.8718285,451.14096,302.79521,233.808512,26380.0625,Tue,0,0,86.11,45.94
2021-02-24,9.428078417,10.754745,14.77641175,12.43974517,10.235105,11.54677167,14.50177158,12.43974517,9.943494833,11.46016167,14.83349525,11.41516192,444.804255,311.923929,212.802838,26284.16667,Wed,0,0,86.11,45.94
2021-02-25,10.01641183,10.311412,12.70807867,9.098078233,8.063438283,8.133438283,10.56010492,9.098078233,7.881828217,6.5818284,9.345161667,5.143494933,44.983866,387.944329,443.629078,27877.9375,Thu,0,0,86.11,45.94
2021-02-26,4.084744683,4.211411333,10.4030785,8.9530785,3.140104983,4.370105,10.34343833,8.9530785,2.330161933,3.348495133,10.11182842,6.25016185,628.717733,648.0499987,511.75213,27969.89583,Fri,0,0,86.11,45.94
2021-02-27,5.13474465,5.129744767,11.13641183,7.666411467,2.071771617,2.420105017,11.67177158,7.666411467,3.651828633,5.705161567,10.73682867,6.9751618,651.783335,452.66596,487.187238,25298.54167,Sat,1,0,86.11,45.94
2021-02-28,3.894744583,3.238077967,10.3230785,5.439744633,3.12843835,4.595104933,11.93677167,5.439744633,2.93516195,3.3668285,10.60182817,6.10682845,440.08617,655.816665,458.826959,25294.75,Sun,1,0,86.11,45.94
2021-03-01,3.88807805,5.721411367,8.676411467,3.15141125,2.49343835,3.265104983,10.995105,3.15141125,1.655161867,1.9251619,9.105161917,2.956828462,402.9,472.883335,405.866665,29467.75,Mon,0,0,86.11,44.96
2021-03-02,1.884744683,2.551411367,10.93641192,6.681411233,1.215105042,2.283438353,12.700105,6.681411233,0.443495213,1.183495233,8.36016175,4.228495167,454.453903,449.574114,347.8,30112.625,Tue,0,0,86.11,44.96
2021-03-03,3.733078,4.653078017,10.88141175,10.42807858,6.41010495,7.073438333,11.61843825,10.42807858,1.881828533,3.221828512,5.97182845,4.208495017,161.489357,38.297874,16.595743,31165.58333,Wed,0,0,86.11,44.96
2021-03-04,6.62974475,4.654744533,6.218077967,4.269744567,7.62510495,5.685104967,7.763438333,4.269744567,1.768495167,2.743495167,6.405161783,3.0101619,0,0,27.446808,30915.8125,Thu,0,0,86.11,44.96
2021-03-05,1.116411385,2.401411318,6.4864112,3.13974465,0.963438367,1.583438333,7.456771667,3.13974465,0.873495193,2.526828493,6.473494983,3.801828467,441.302127,552.431561,114.893623,30367.83333,Fri,0,0,86.11,44.96
2021-03-06,0.554744742,2.419744667,6.238078017,3.01807795,-0.71656165,1.308438383,7.531771667,3.01807795,0.260161885,1.766828443,6.846828317,3.643495192,488.970569,272.585105,236.808511,27862.08333,Sat,1,0,86.11,44.96
2021-03-07,0.701411418,2.159744653,6.559744533,5.063077833,0.165105015,2.200105,6.951771617,5.063077833,0.201828543,2.155161833,8.64516155,4.330161817,670.384038,669.9124114,648.895032,27075.10417,Sun,1,0,86.11,44.96
2021-03-08,2.15641135,3.181411397,9.719745083,8.748078417,0.286771693,1.90177165,9.280104917,8.748078417,3.2184952,5.938495167,9.7268285,5.916828333,108.135102,402.9670305,85.220753,29934.54167,Mon,0,0,82.41,44.96
2021-03-09,4.853077917,3.4880779,11.3380785,7.2630782,1.791771733,4.800105,10.67343833,7.2630782,4.001828417,5.84016175,11.24516167,8.680161767,670.050072,181.404257,289.851067,28685.33333,Tue,0,0,82.41,44.96
2021-03-10,5.614744633,6.299744617,8.136411667,9.13974525,6.216771667,7.645104917,11.30177167,9.13974525,5.668494917,7.0734952,12.30016183,10.2651615,0,33.19149,2.5531912,28595.47917,Wed,0,0,82.41,44.96
2021-03-11,8.731411833,8.4780785,8.858078383,5.50141125,8.831771667,7.318438333,6.545104967,5.50141125,7.868495017,6.596828383,6.7768282,4.258495133,181.914891,32.6356372,430.0531893,26548.5625,Thu,0,0,82.41,44.96
2021-03-12,3.464744617,5.899744667,7.9114113,6.60474465,5.35843825,6.1584383,6.975104967,6.60474465,3.706828583,4.69849515,5.998494967,4.560161783,0,121.914898,389.2237584,26368.66667,Fri,0,0,82.41,44.96
2021-03-13,6.879744633,5.8947446,8.314744783,4.091411117,5.8934383,5.5101049,6.560104917,4.091411117,4.673495183,4.73849505,6.026828333,4.695161733,369.933502,442.624102,366.6652574,24311.125,Sat,1,0,80.56,44.96
2021-03-14,4.13641115,5.541411517,10.87474533,8.219744683,4.616771667,6.223438283,9.476771667,8.219744683,3.886828583,5.430161867,8.208495183,7.4734951,343.551774,244.751779,252.590071,24831.70833,Sun,1,0,80.56,44.96
2021-03-15,8.1014115,8.128078267,11.11141167,8.928078267,7.253438333,7.95343825,13.01177167,8.928078267,6.111828467,6.451828517,11.43182825,9.141828083,274.4893534,512.6781925,313.54787,28307.875,Mon,0,0,78.7,44.96
2021-03-16,6.363077883,8.444744867,15.01641167,7.693078233,7.47010495,8.993438283,16.47510567,7.693078233,7.1868282,8.9568284,14.44849508,8.223495183,281.436523,546.974821,361.174466,28139.875,Tue,0,0,78.7,44.96
2021-03-17,4.4664112,6.29807795,8.939744833,6.49307805,3.901771667,5.855104967,12.69343833,6.49307805,3.880161833,5.873495133,10.17016167,5.9668284,220.85106,328.6182658,376.799293,28698.0625,Wed,0,0,78.7,44.96
2021-03-18,4.40807795,4.953078033,9.286411717,8.964745083,2.86177165,6.0884383,13.51177167,8.964745083,4.548495033,7.7084952,12.653495,7.723495167,0,122.87234,35.106384,29149.29167,Thu,0,0,78.7,44.96
2021-03-19,6.29307795,6.113078,10.52307817,6.586411483,7.250105,7.608438333,10.55677167,6.586411483,5.31516165,5.673495133,9.171828167,6.42182815,423.770569,72.0567396,17.872341,27929.97917,Fri,0,0,78.7,44.96
2021-03-20,2.6364114,4.80807805,8.438078333,8.231411667,5.10010495,7.496771633,11.58677158,8.231411667,5.69682845,8.5318284,12.113495,7.2884952,0,46.595747,423.473761,26198.25,Sat,1,0,78.7,44.96
2021-03-21,5.983077783,7.248077983,11.08807817,7.5514114,5.236771617,7.536771583,12.80343833,7.5514114,6.301828333,5.031828383,11.67349483,8.21182815,122.035921,163.60878,106.090426,25395.6875,Sun,1,0,78.7,44.96
2021-03-22,4.144744517,4.898078083,12.07307808,10.18307808,4.758438267,6.588438333,11.22677167,10.18307808,2.921828633,5.355161767,11.91182842,7.40682845,252.210957,583.107797,570.61276,27742.14583,Mon,0,0,78.7,44.96
2021-03-23,4.998078017,5.8814114,12.94641183,8.148078083,2.725105,5.435104917,13.06343833,8.148078083,3.996828417,4.5818286,11.325162,8.825161833,610.218082,375.056398,323.773913,27450.5,Tue,0,0,78.7,44.96
2021-03-24,4.35807795,6.256411417,11.50807867,8.726411733,6.308438283,8.24677155,10.46677158,8.726411733,6.518494933,8.3768284,9.955162,6.10182825,34.0893604,362.725526,397.021275,27243.10417,Wed,0,0,78.7,44.96
2021-03-25,3.92474455,6.678078083,11.73807808,7.644744733,3.215104983,8.17510495,11.19343833,7.644744733,4.2484951,7.128494817,12.57849483,8.913495117,441.817376,81.7021254,402.672692,26053.9375,Thu,0,0,78.7,44.96
2021-03-26,6.991411133,8.996411883,9.351411917,5.176411283,8.045105167,9.165104917,7.260105,5.176411283,6.816828417,9.138494883,8.14682855,4.266828517,28.3531912,235.531911,327.2886502,25400.27083,Fri,0,0,78.7,44.96
2021-03-27,3.4347446,5.386411417,10.44641175,7.838078217,4.328438283,6.0584383,9.705104917,7.838078217,2.806828633,4.906828433,8.43016175,7.171828367,427.748219,447.7311995,370.6281844,23098.8125,Sat,1,0,70.37,44.96
2021-03-28,7.0180779,9.179744883,12.82141183,9.491412,7.358438333,10.25510492,14.74510492,9.491412,7.040161667,10.48682823,14.89849483,11.48849525,191.367021,245.553197,428.3020616,22758.52174,Sun,1,0,70.37,44.96
2021-03-29,7.443077883,9.941411733,17.519744,11.23641167,7.083438233,10.21677158,18.1851065,11.23641167,9.73849525,12.2301615,17.561829,12.93682817,670.42447,770.350001,759.963654,23714.4375,Mon,0,0,70.37,44.96
2021-03-30,5.579744633,9.676411167,20.36974417,16.4164115,2.940105067,10.18010517,20.36510567,16.4164115,7.5034951,10.60516167,19.32516167,15.741828,774.433333,768.713689,724.170124,24763.60417,Tue,0,0,70.37,44.96
2021-03-31,8.8464118,12.76307775,21.69641083,17.434744,7.9134385,11.4384385,21.54510617,17.434744,10.25182833,12.94016183,20.08349517,12.8684954,766.655323,774.837588,440.663386,24591.14583,Wed,0,0,70.37,44.96
2021-04-01,11.79307867,10.01141183,14.72141167,6.848078,11.03843833,11.02343808,16.1867725,6.848078,5.873494967,7.035161817,10.35016183,4.775161783,599.964005,566.190426,418.723404,24375.89583,Thu,0,0,70.37,54.77
2021-04-02,3.05141135,4.1747447,10.37141183,5.293077833,2.958438233,4.908438317,12.99843833,5.293077833,1.156828542,4.450161767,9.716828667,5.315161783,356.808514,764.79681,416.170216,23121.6875,Fri,0,1,70.37,54.77
2021-04-03,3.418077983,5.511411217,8.981411667,5.489744733,1.401771697,4.508438283,11.51843833,5.489744733,3.15182855,4.6984951,11.42849517,8.816828567,206.238296,592.8464528,638.308509,23229.66667,Sat,1,0,70.37,54.77
2021-04-04,1.713078042,3.914744673,13.88141183,11.05807857,2.225104983,6.028438333,12.62010492,11.05807857,4.033495167,7.3134952,12.37849533,8.2068284,625.704929,705.912766,741.652486,20678.29167,Sun,1,0,70.37,54.77
2021-04-05,6.02307775,3.781411317,6.176411183,3.4997447,5.700105,4.346771667,6.768438283,3.4997447,2.918495172,1.800161927,5.425161617,2.456828543,772.817198,721.48156,669.014178,21267.85417,Mon,0,1,70.37,54.77
2021-04-06,0.106411417,2.541411233,5.441411183,1.784744668,-0.084894978,2.99010502,5.9534383,1.784744668,-0.686504772,1.640161892,3.806828517,1.215161878,410.5101,325.052843,532.1670204,26168.64583,Tue,0,0,70.37,54.77
2021-04-07,-0.718588575,1.9814113,8.059744733,5.69307805,-1.129894963,2.878438323,7.921771583,5.69307805,-1.49817149,1.5518286,6.2851617,3.070161817,446.410287,288.6620588,350.928546,28720.35417,Wed,0,0,70.37,54.77
2021-04-08,0.968078087,5.106411467,11.609745,8.346411367,0.72177167,6.193438267,10.56843833,8.346411367,1.005161878,6.260161617,10.16016133,7.303494867,427.1464565,74.0425484,163.7166626,26343.52083,Thu,0,0,70.37,54.77
2021-04-09,5.0864114,7.394744933,11.57807858,8.233078167,6.416771633,7.760104917,9.70843825,8.233078167,4.591828417,5.236828417,9.0368285,4.710161767,293.617023,3.8297868,330.790249,26928.27083,Fri,0,0,70.37,54.77
2021-04-10,3.713078017,5.07807795,6.454744667,4.17141145,1.181771659,4.416771667,7.810104967,4.17141145,0.163495211,3.203495178,6.961828283,2.791828503,0,23.617023,468.8748165,25041.04167,Sat,1,0,70.37,54.77
2021-04-11,3.608078,5.188077817,7.813078133,3.759744583,0.828438337,3.113438333,7.241771633,3.759744583,-0.086504788,3.4351618,5.2134951,1.993495267,453.113825,488.7911278,232.9787164,24466.10417,Sun,1,0,70.37,54.77
2021-04-12,1.596411393,3.45807797,8.564745,7.4697446,-0.491561647,5.60343835,9.720104917,7.4697446,-0.471504782,2.661828465,8.661828333,4.461828417,363.8127596,489.2230374,776.636513,27747.85417,Mon,0,0,61.11,54.77
2021-04-13,3.358077883,6.169744733,10.74974533,8.69974475,1.560105003,5.645105005,11.62843825,8.69974475,0.191828534,4.480161791,8.975161667,7.588494817,589.646805,516.2744624,325.5319138,27810.4375,Tue,0,0,61.11,54.77
2021-04-14,3.633077883,7.1297446,10.04641167,5.809744867,3.675104983,8.326771583,12.00177167,5.809744867,4.431828383,6.036828467,10.63349517,5.8584953,364.0329756,592.18084,588.0776585,27245.52083,Wed,0,0,61.11,54.77
2021-04-15,2.084744708,4.826411167,8.723078583,5.5764113,0.893438357,5.396771667,11.09177158,5.5764113,1.005161872,4.890161925,10.72182833,6.173494933,286.188652,570.881202,461.37659,27153.0625,Thu,0,0,61.11,54.77
2021-04-16,2.00807805,4.274744817,10.90141167,6.39974455,1.456771673,4.978438322,11.870105,6.39974455,2.158495233,3.868495317,11.66349483,6.4818285,399.986166,502.3113426,539.150707,26768.3125,Fri,0,0,61.11,54.77
2021-04-17,1.884744683,6.0597448,12.204745,7.166411617,2.838438333,6.755105,12.96177158,7.166411617,0.8251619,5.396828463,12.77349517,7.196828467,638.7315618,842.718086,496.958147,23301.4375,Sat,1,0,61.11,54.77
2021-04-18,4.741411267,7.544745,14.14307817,9.271411533,3.203438317,8.148438317,14.35510492,9.271411533,1.89849521,7.258495183,14.06516158,8.690161667,562.930848,344.0425494,431.7724015,22825.08333,Sun,1,0,61.11,54.77
2021-04-19,4.518077983,8.654744767,14.95141175,10.16807837,4.11010495,8.798438267,15.09843833,10.16807837,3.48516185,8.275161733,15.23516192,10.72182842,486.0833335,295.754428,591.000004,25122.3125,Mon,0,0,61.11,54.77
2021-04-20,5.2197445,9.636411733,15.38141158,11.74307858,8.678438333,11.92343833,16.36010617,11.74307858,6.130161717,10.99682858,15.57849492,12.923495,735.454251,174.2214515,219.574465,25421.3125,Tue,0,0,61.11,54.77
2021-04-21,8.43474505,10.97807817,13.1030785,7.5180782,8.918438333,11.15677163,15.02843833,7.5180782,7.421828567,8.691828567,11.6351615,6.44849495,222.9842273,315.146271,674.320212,25384.8125,Wed,0,0,61.11,54.77
2021-04-22,2.04474469,6.963078283,11.694745,6.409744917,1.468438351,6.810105002,15.35343825,6.409744917,2.218495183,7.02849515,14.20016183,9.696828233,863.266666,862.2950354,852.388297,24819.72917,Thu,0,0,61.11,54.77
2021-04-23,2.0814114,6.119744633,13.07474517,7.673077933,0.851771658,8.56510495,16.71177208,7.673077933,3.988495117,9.39849525,16.16182817,11.81516183,663.399967,849.8164504,682.9741726,23661.95833,Fri,0,0,61.11,54.77
2021-04-24,3.411411267,9.179744783,13.579745,7.583078333,2.340104983,10.12677167,16.868439,7.583078333,5.870161733,10.09682863,15.79849517,8.1651616,736.060514,838.953509,309.49929,20943.22917,Sat,1,0,61.11,54.77
2021-04-25,3.011411217,5.024744817,11.1380785,6.52807815,2.870105017,5.8834383,14.19677167,6.52807815,3.965161833,6.001828217,13.27849533,7.076828683,552.71943,736.880498,384.9922054,20986.58333,Sun,1,0,61.11,54.77
2021-04-26,1.429744742,5.7630782,11.70307833,6.7047447,1.54677169,5.9884383,15.14677167,6.7047447,1.723495207,6.571828217,14.4901615,12.05349483,675.972929,715.555176,258.4468112,24685.08333,Mon,0,0,61.11,54.77
2021-04-27,2.841411267,7.374744983,14.57974533,9.293078083,4.455104983,10.27843833,13.74510492,9.293078083,8.28516145,9.010161933,10.13182817,6.926828483,467.049645,315.5537235,0,26304.85417,Tue,0,0,61.11,54.77
2021-04-28,6.0914113,9.13141135,10.78474525,8.131411817,7.25010495,8.278438333,9.516771667,8.131411817,4.55182855,8.2534951,9.818495167,5.8101616,0,17.35656,224.296097,26214.91667,Wed,0,0,61.11,54.77
2021-04-29,4.363077983,5.818078017,10.8330785,7.784744617,1.145104966,5.773438333,10.66343825,7.784744617,2.740161917,5.718495067,8.19182875,5.285161817,522.482438,606.581377,489.937235,26789.5,Thu,0,0,61.11,54.77
2021-04-30,3.021411317,6.928078117,10.648078,8.273078217,2.148438333,7.011771583,9.811771583,8.273078217,2.125161917,5.5501617,8.00016165,5.803495067,595.7315558,219.0680878,126.382981,25934.14583,Fri,0,0,61.11,54.77
2021-05-01,3.2147446,7.126411517,10.914745,7.981411467,4.15010495,7.170104967,10.97177167,7.981411467,3.0984953,5.250161617,9.111828333,7.863495033,774.470556,539.971984,451.4797843,23295.20833,Sat,1,0,61.11,65.2
2021-05-02,3.354744633,7.508078283,11.90807825,10.591412,2.670104967,8.28343825,12.72843825,10.591412,4.4951619,7.7518285,10.7851615,7.713495017,800.377291,810.303178,616.6922053,22180.04167,Sun,1,0,61.11,65.2
2021-05-03,5.77807785,8.253077933,11.02474517,8.5797449,6.236771667,9.026771633,9.755104833,8.5797449,5.200161667,7.928495167,7.575161833,7.2901617,27.977661,0,38.589363,23575.64583,Mon,0,1,59.72,65.2
2021-05-04,8.246411383,8.843078167,11.88974533,7.593078283,7.528438283,8.825105167,10.56177158,7.593078283,6.601828217,7.3218283,7.871828267,5.466828433,571.276586,390.865061,119.361702,24838.22917,Tue,0,0,59.72,65.2
2021-05-05,4.018078,7.419745,9.234744667,6.1014113,4.611771667,6.913438333,9.556771583,6.1014113,1.373495237,5.2684952,9.061828833,5.705161817,432.6531928,387.088298,818.339352,26187.75,Wed,0,0,59.72,65.2
2021-05-06,3.446411333,6.4547446,9.823078167,8.35307825,4.291771617,6.603438333,10.460105,8.35307825,2.061828567,5.783495033,8.165161933,5.903495033,314.1861648,452.310633,641.972683,26484.41667,Thu,0,0,59.72,65.2
2021-05-07,3.569744583,7.348077733,12.996412,10.02307805,2.4567717,7.666771633,13.03677167,10.02307805,2.2718285,6.610161583,10.36516183,7.76182845,546.887268,694.206661,757.860328,25412.10417,Fri,0,0,59.72,65.2
2021-05-08,6.5930779,9.319745083,17.56474417,15.24974483,6.15843825,10.24677167,16.396772,15.24974483,3.80849515,4.255161917,12.46516188,13.28349483,371.81808,270.91489,0,23449.29167,Sat,1,0,59.72,65.2
2021-05-09,11.39807858,15.14807767,19.21307733,15.971411,11.31843833,13.89177167,16.25510583,15.971411,10.638495,13.918495,16.92682883,14.34516183,121.534043,10.212765,0,21624.02083,Sun,1,0,59.72,65.2
2021-05-10,11.3830785,11.42641167,13.71641183,11.1130785,8.811771667,11.53677167,12.985105,11.1130785,10.39682867,11.8368285,13.61016183,10.798495,473.299285,583.709215,657.687946,23579.29167,Mon,0,0,59.72,65.2
2021-05-11,7.366411383,11.30307858,14.76974483,11.06141167,6.620105,10.105105,11.77843833,11.06141167,6.0268283,10.21182857,12.31182817,10.5718285,204.82553,82.340425,223.9581638,24819.875,Tue,0,0,59.72,65.2
2021-05-12,8.191411567,9.631411917,15.84641183,13.8380785,6.1334383,8.965105,13.68843833,13.8380785,7.17016175,10.45349533,14.17849533,12.328495,266.8085208,326.234043,475.287945,25120.22917,Wed,0,0,59.72,65.2
2021-05-13,10.01141192,13.67641183,12.27807833,10.95974533,8.886771667,12.87343825,11.570105,10.95974533,7.560161633,12.39516167,15.06849517,10.66016173,0,12.765956,236.7787235,25708.0625,Thu,0,0,59.72,65.2
2021-05-14,6.99641125,10.49474508,12.42474517,11.27974533,9.205105,10.69343833,14.48677158,11.27974533,6.181828283,8.408495,11.65016175,10.405162,33.1914874,204.89361,120,25789.4375,Fri,0,0,59.72,65.2
2021-05-15,8.758078383,10.15307867,12.4280785,10.50474475,7.88510495,9.461771667,11.65010492,10.50474475,7.143494967,9.658495,11.38016175,10.02016183,51.0638304,0,0,23281.02083,Sat,1,0,59.72,65.2
2021-05-16,8.2914114,10.36807833,11.716412,10.84141175,7.980104917,10.655105,11.84843833,10.84141175,8.295161533,10.423495,13.74349483,12.17349517,14.6808492,66.7244624,401.4893754,22656.97917,Sun,1,0,59.72,65.2
2021-05-17,9.348078667,10.41807867,13.9264115,10.25141183,7.313438267,9.625104917,12.75843833,10.25141183,7.953495117,9.928495083,11.573495,9.775161583,47.7198598,280.7535471,2.7187946,25238.89583,Mon,0,0,62.5,65.2
2021-05-18,7.55974485,10.48474475,13.59307833,10.55474483,8.281771667,10.39177158,12.20177158,10.55474483,6.901828533,10.07682867,14.113495,10.65516158,265.588661,323.628014,451.696264,24973.04167,Tue,0,0,62.5,65.2
2021-05-19,8.8830785,11.34474525,15.199745,12.65974508,8.540105,10.52177167,14.87343833,12.65974508,6.41849495,10.8668285,14.10182833,10.58016183,305.60603,617.0939663,702.7148946,24584.0625,Wed,0,0,62.5,65.2
2021-05-20,6.911411217,10.449745,14.27474533,11.50974517,6.606771617,11.06510492,13.55343825,11.50974517,5.456828183,10.88349492,11.98182833,10.29182833,284.1631175,176.8085124,45.3156036,25572.89583,Thu,0,0,62.5,65.2
2021-05-21,9.809745,11.069745,12.44307817,10.04641183,9.52843825,10.83510483,10.76677167,10.04641183,8.99182825,11.52182842,13.036828,10.51849517,0,0,36.382978,25001.10417,Fri,0,0,62.5,65.2
2021-05-22,9.181411667,10.36641175,13.164745,11.29974492,8.911771667,10.12343825,12.545105,11.29974492,6.98516175,8.336828167,10.8018285,8.488495183,308.648943,325.755679,514.532267,23082.375,Sat,1,0,62.5,65.2
2021-05-23,6.85474475,9.45807855,11.556412,10.20141183,6.565105,9.665104917,10.38677167,10.20141183,4.706828367,9.03682825,12.20349467,9.23682845,3.01844,98.6117,0,22362.83333,Sun,1,0,62.5,65.2
2021-05-24,7.781411183,9.341411833,10.05641175,9.148078333,5.375104867,8.758438333,10.80677158,9.148078333,4.7701618,8.761828117,12.64349517,9.686828383,197.8723426,477.229076,590.930499,25518.08333,Mon,0,0,62.5,65.2
2021-05-25,6.406411267,10.41141187,14.811412,11.484745,7.538438333,10.6867715,12.61843833,11.484745,8.141828233,10.72349467,12.11682817,9.446828267,404.7624062,528.472333,280.2042588,25458.04167,Tue,0,0,62.5,65.2
2021-05-26,8.006411683,10.0580785,15.36807833,14.19974533,6.055104967,10.93177167,15.15677167,14.19974533,6.195161717,9.7951616,14.091828,12.41349542,332.760281,361.914894,365.6354564,25522.89583,Wed,0,0,62.5,65.2
2021-05-27,11.5730785,14.27974492,18.79974367,15.67641117,8.18343825,12.4834385,19.10343933,15.67641117,8.233494833,13.27349517,17.59349533,15.17182883,569.6585049,531.3191484,275.106378,24425.29167,Thu,0,0,62.5,65.2
2021-05-28,11.00974533,15.5814115,18.7597435,14.508078,11.53843825,15.5601055,17.43343883,14.508078,10.75682833,14.316828,18.96682867,16.16516167,86.3984043,2.5531912,146.80851,24192.27083,Fri,0,0,62.5,65.2
2021-05-29,11.21474517,15.79974458,19.43807717,13.59641158,13.275105,16.57010567,21.37177233,13.59641158,10.74349508,15.53349525,17.76849517,15.0118285,604.108515,423.1914874,729.758859,20923.25,Sat,1,0,62.5,65.2
2021-05-30,7.5147449,12.654745,19.0630775,12.74641167,10.23843833,15.34010517,20.8101065,12.74641167,8.491828517,13.38849505,19.4768285,13.15349467,848.433333,728.6570953,880.794682,19068.47917,Sun,1,0,62.5,65.2
2021-05-31,8.4464115,15.36807817,21.83641067,16.096411,8.615105,16.44010533,23.0401065,16.096411,6.85182825,12.96016155,21.36516183,14.218495,783.133686,953.672617,853.424461,19530.3125,Mon,0,1,62.5,65.2
2021-06-01,10.71474525,17.5730775,23.28641083,18.34807783,11.87177167,19.258439,24.23677233,18.34807783,7.2701618,14.58182825,22.31516183,16.29349575,844.855324,126.8758916,811.413146,21716.16667,Tue,0,0,62.5,72.01
2021-06-02,12.279745,19.6464115,25.49641083,22.36807767,13.720105,21.67343917,23.86343917,22.36807767,9.328495,16.526828,22.1684955,15.6618285,326.9703808,267.7631191,298.1489418,22696,Wed,0,0,62.5,72.01
2021-06-03,17.653077,20.61641117,24.279744,20.50141067,12.97843833,14.80177183,18.3417725,20.50141067,11.015162,15.94516217,21.77349467,16.41516133,782.5836906,270.957445,541.948926,23594.77083,Thu,0,0,62.5,72.01
